ID,mang_fish_dens,mang_invert_dens,mang_spec_score,salt_spec_score,seag_spec_score,mang_frag_area_mn_rate,mang_frag_area_mn,mang_mean_age,mang_mean_agb_mg_ha,mang_mean_SOC,mang_mean_height_m,pressure_seagrass_climate_current,pressure_seagrass_land_current,pressure_seagrass_marine_current,pressure_seagrass_climate_rate,pressure_seagrass_land_rate,pressure_seagrass_marine_rate,pressure_mangrove_climate_current,pressure_mangrove_land_current,pressure_mangrove_marine_current,pressure_mangrove_climate_rate,pressure_mangrove_land_rate,pressure_mangrove_marine_rate,pressure_saltmarsh_climate_current,pressure_saltmarsh_land_current,pressure_saltmarsh_marine_current,pressure_saltmarsh_climate_rate,pressure_saltmarsh_land_rate,pressure_saltmarsh_marine_rate,mang_spec_prop,salt_spec_prop,seag_spec_prop,mang_loss_rate,seag_change_rate
30543,0.272691891,0.307152775,0.011147507,0.204131052,0.001762823,-0.703231556,0.336293829,0.245468083,0.554650339,0.472491734,0.424663438,0.60298253,0.017676308,0.134660341,0.744655488,0.047419038,0.248404502,0.660774369,0.240312439,0.412834888,0.785911047,0.075066724,0.48728739,0.701164404,-0.016810834,0.08467763,0.573284093,-0.004294864,0.209547725,-0.036117923,-0.291497646,0.050062558,-0.002106078,-0.043550952
30544,0.221744966,0.251399154,-0.076029012,-0.147064067,0.489260025,0.154434019,0.358294967,0.369346367,0.907082479,0.814151499,0.818848664,1.336995095,-0.011587441,0.019750743,0.936020609,0.011935003,0.283738869,1.388580987,0.113768621,0.31630736,0.976243828,0.100839781,0.385336479,1.120023443,-0.035296631,-0.006973001,0.910119763,-0.047000372,0.297662576,0.015648069,0.112082171,-0.291203762,0.001356479,-0.024760242
30553,0.430036628,0.463022389,0.70677553,-0.312405587,0.186732526,0.265239988,0.654617687,0.345051331,0.881031684,0.347858956,0.844176936,0.536792307,-0.013611241,-0.235078407,1.732659634,-0.257054945,0.314190184,0.421400519,0.097359455,0.350762154,1.536544956,-0.13405236,0.797451779,0.497155406,0.26633114,0.094311287,1.925249513,-0.331065466,0.574554245,-0.487005138,0.593722808,0.013322271,0.001175135,-0.075039382
30554,0.423909446,0.461356895,0.688606666,-0.394460331,0.061025824,0.308531169,0.702688489,0.467325943,1.337868226,0.404847604,1.385340266,0.385132219,-0.171086248,-0.425300094,1.888252388,-0.295450464,0.191570097,0.301534815,-0.219802615,-0.202062869,1.860270027,-0.20322015,0.282830275,0.313056957,-0.012582451,-0.200969434,2.05134696,-0.336894854,0.366424493,-0.447041238,0.550828554,0.116619261,0.001655451,-0.08804266
30555,0.332936952,0.343310567,1.07730352,-0.277209105,0.011417073,0.290611123,0.816321115,0.56247151,1.028000925,0.225426706,1.158586018,-0.27769629,-0.455600557,-0.1391421,1.123371536,0.036346214,0.498330678,-0.41776412,-0.583818774,0.297521155,0.987552572,0.098297074,0.847183279,-0.235251837,-0.378957713,0.112927047,1.339708844,0.031579751,0.680828843,-0.735545979,0.326294752,0.094175611,0.001680044,-0.093704755
30558,1.117710144,1.214980009,0.9908207,0.715451219,0.495781004,-0.054998366,1.129579259,0.608449006,0.859296498,0.517716303,1.191810747,-0.22421243,-0.129349173,-0.216830919,0.681464834,0.916067236,-0.770717957,-0.372148445,-0.06952286,0.451074399,0.773763015,1.039457602,0.043094518,-0.384052147,-0.425702289,0.143197262,0.874581152,0.903091696,-0.013422483,-0.730239499,-0.622502528,-0.301326792,0.001080646,-0.066472758
30559,1.210739086,1.321853626,0.984307825,0.81160612,0.391914929,0.011761879,0.656774095,0.267554331,0.572178295,0.274832002,0.877772923,-0.543250254,0.139525502,0.221158483,0.341402889,0.431658184,-0.833326041,-0.567908676,0.235097048,0.661042884,0.578243272,0.690907399,-0.035277611,-0.593296766,-0.178465546,0.516051378,0.716870284,0.424712313,0.134882916,-0.715086061,-0.659323433,-0.267737354,0.000850352,-0.032759586
30566,1.205479884,1.3053662,1.367935133,0.601245789,0.679687359,0.451731201,0.143452665,0.410284605,-0.010715619,0.025373661,0.156322958,-0.379808462,0.375006585,-2.222874079,0.176412037,-0.184987976,-1.429992291,-0.186197237,-0.433881373,-3.360933192,0.372630676,-0.437226049,-2.821598706,-0.375842929,-0.179362876,-2.582382101,0.236654019,-0.02886612,-1.52369826,-0.920530092,-0.0925525,-0.414009888,0.001634564,0.180922418
30568,0.877029638,0.942377962,1.272791071,0.229533005,0.717910822,0.425382632,0.041471131,0.48512763,0.317176395,0.397431606,0.254410422,0.449557469,0.130668554,-2.065595187,-0.05321384,-0.278254367,-0.515488797,0.690763639,-0.737473863,-2.962792622,-0.10094228,-0.487536003,-1.83152305,0.519402544,-0.511069986,-2.631722855,-0.158209637,-0.091045581,-0.935439068,-0.882625374,0.068741154,-0.464212491,0.001775366,0.176648868
30569,0.740277888,0.79786067,1.000724194,0.258062941,0.757451893,0.20690336,0.144848678,0.5341138,0.396910993,0.714999152,0.23648737,1.149757156,-0.384921947,-1.811871012,0.603917174,0.096127094,0.010993421,1.363001726,-0.979322782,-2.148579682,0.507846009,-0.139932723,-0.845264485,1.193589515,-0.771621354,-2.191495833,0.432972807,0.207425817,-0.388459605,-0.710954774,-0.113733283,-0.434097559,0.001400967,0.116257757
30570,0.789246748,0.845660381,1.04017225,0.512675463,0.706690262,0.135259181,0.063544242,0.428035884,0.274891075,0.554443949,0.199513969,0.900814893,-0.35532668,-1.838437942,0.256961704,0.072669338,-0.724165684,1.098358342,-1.025910233,-2.406906324,0.241531304,-0.083268344,-1.756440759,0.916758215,-0.842914463,-2.254665355,0.094360324,0.234146117,-1.160257536,-0.735495058,-0.36053634,-0.446648099,0.001144698,0.14220367
30571,0.925053782,0.994755724,1.157995213,0.399808808,0.938500391,0.158775227,-0.05704804,0.234598356,0.5220791,0.79708686,0.334694782,1.502089929,-0.03916811,-0.957214504,0.166547837,0.006729406,-0.087233161,1.769122466,-0.451938528,-1.300504819,0.124220995,0.000841246,-0.794648036,1.488491225,-0.577106015,-1.60552591,0.098433674,0.120024208,-0.538284465,-0.864889051,-0.36184282,-0.650216264,0.001146695,0.096002375
30572,1.093476949,1.180007103,1.14984604,0.51723433,0.603529883,0.379528814,-0.19865958,0.13391545,-0.030907036,0.173376016,-0.1363997,0.616964453,-0.144918153,-1.758962396,0.898009305,0.093610668,-0.585192577,0.896438259,-0.745313902,-2.377538612,0.953640533,-0.170013462,-1.620116355,0.738551382,-0.479553272,-2.079967043,0.980116552,0.187993879,-0.78728804,-0.764828092,-0.100560316,-0.302833348,0.00077456,0.077780028
30575,0.731549953,0.788279936,0.898182948,0.338236975,0.547398779,0.295329308,0.121168483,0.381086947,0.130316075,0.402648725,0.067035832,0.342221226,-0.071404482,-0.965628607,0.154825424,0.06130853,0.909785703,0.449080151,-0.350715325,-1.047879693,0.002184302,-0.122410527,0.520404872,0.382376156,-0.426029966,-1.219376125,0.09312815,0.127613094,0.885220429,-0.647033723,-0.193857776,-0.317561682,0.001546547,0.053260372
30576,0.698423537,0.751687445,0.849105304,0.358221048,0.80708493,0.346788266,0.235586636,0.569608722,0.032373282,0.458751807,-0.070128291,1.036544927,0.098088695,-1.989727562,0.48659106,0.176206664,-0.215011991,1.159414875,-0.474884466,-2.76279403,0.395375048,-0.211809641,-1.649988429,0.874789871,-0.285702882,-2.501749914,0.233491931,0.276579776,-0.928851988,-0.599032242,-0.057109384,-0.480936798,0.001878081,0.126042076
30742,-0.064556816,-0.081155599,0.248504722,0.044053992,0.451599923,0.412976174,-0.39637515,-0.252367805,-0.297055597,-0.31199609,0.080843157,-0.825981983,0.031427312,-0.00691883,-0.451976035,-0.218751313,0.06848014,-0.745782397,-0.189619494,-0.344993616,-0.341156549,-0.233576746,-0.161229084,-0.704890273,-0.10216595,-0.041799512,-0.156678142,-0.168018542,0.138905734,-0.179651378,0.136465621,-0.349355737,0.001062548,0.031726109
30743,0.09643332,0.099656712,0.19408279,0.216702844,0.619615186,0.395275757,0.29218678,-0.090155923,-0.462463105,-0.360298782,-0.009508877,-0.467776787,0.610617114,0.025111945,0.887619201,0.192312604,0.013321811,-0.541393405,0.878633797,-0.052390122,1.077382031,0.010614952,-0.127656768,-0.636908859,0.918714153,0.268524407,1.313140254,0.044334125,0.009693099,-0.152145722,0.268206123,-0.370023668,0.001699364,-0.037621511
30820,0.298809691,0.349291948,-0.436053669,0.479454548,-0.105278467,0.374635591,1.011437186,0.600384808,-0.629226846,-0.495412108,-0.342855097,-0.479247176,0.338824717,0.184989077,2.431519295,0.23920421,0.486360612,-0.812529857,0.789079341,0.532681623,2.433129066,0.106507606,0.539686956,-0.73335574,0.955163276,0.830612703,2.863680549,-0.026672847,0.557323206,0.372534812,0.262800533,0.299692552,0.001850959,-0.053897922
30836,0.346338152,0.475449603,-3.039584883,1.302796271,-1.144546847,-0.301633861,-0.117236831,0.073613356,-0.824913241,-0.252464573,-0.890348052,0.158200707,-0.617286141,0.17201386,2.800471372,0.346302999,1.004614697,0.048141079,0.191155542,0.562470891,2.983053288,0.170793355,0.972237419,-0.122665869,-0.137831946,0.846354221,2.590387824,0.076122839,1.489463479,2.291178595,-1.105337088,1.11779381,-0.001040544,-0.145686969
30886,-0.172552156,-0.17928312,-0.470914109,0.123017019,-0.168862531,-1.514182373,0.096866383,-0.305197855,0.694133299,0.352747981,0.730968857,0.040697781,0.4420693,0.370609726,-0.352049868,-0.20104128,-0.178607373,0.082805415,0.748502721,0.426762008,-0.25283199,-0.080357288,0.083070595,0.257322467,0.256380733,0.228109675,-0.799413423,-0.15922768,-0.31515922,0.255425013,-0.474748076,0.062484992,-0.005173926,-0.020660817
30895,-0.023172676,-0.007285688,-0.269641712,-0.548324415,0.170821595,-1.182049413,-0.03837193,0.004165194,1.179961547,0.753394582,0.889417826,1.305238066,0.131602732,0.214711176,1.118149341,0.404336581,0.249435866,1.579093649,0.261512705,0.372016699,1.156878764,0.252625079,0.440431714,1.749004586,0.066676036,0.074659804,0.68723824,0.362114111,0.128758922,0.138975559,0.357731935,-0.042504558,-0.006187477,-0.131762036
30897,0.037155545,0.055084551,-0.426242556,-0.177602504,0.086313638,0.20883745,0.13236041,0.311660643,0.60212038,0.580103614,0.416466453,1.135655969,-0.23209745,0.184969785,0.715810722,0.091566497,0.088146312,1.164022466,-0.100727994,0.38483033,0.741937545,0.175119221,0.174179559,0.930000045,-0.20114127,0.192343378,0.61606397,0.037153012,0.147325253,0.295523864,0.038015716,-0.024170085,0.001044348,-0.023864094
30900,0.382094503,0.430281063,0.197567418,-0.098406372,-0.506507807,0.297490142,-0.886970606,-1.153233735,0.007897628,-0.293203363,-0.364780489,0.380375458,0.101601986,-0.037619144,0.73610085,0.071795825,0.399619353,0.556998267,0.353720193,0.110518293,0.851118213,-0.034376172,0.545130008,0.404864182,0.350733343,0.035487831,0.971594883,0.005692572,0.779927333,-0.061092807,0.124591747,0.450486175,0.00050073,-0.119311549
30901,0.269498455,0.300034869,0.216068464,-0.428139569,-0.423698096,-0.115041455,-0.473683764,-0.705283937,0.209462973,-0.258132465,-0.060227174,-0.206168109,0.649919061,0.725086365,0.334645525,0.334993436,0.776198182,-0.029580632,0.985737937,0.942430226,0.424271575,0.183604328,1.310774473,0.076193888,0.766824641,0.853872815,0.493002693,0.223035069,1.422483628,-0.123864927,0.419614499,0.343940157,-0.002041706,-0.152881992
30902,0.256548805,0.296569119,-0.075441722,-0.396472221,-0.89380329,-0.031235717,-0.423858884,-0.223245764,0.010861954,-0.089538565,-0.769058975,1.043499251,-0.048673484,0.245415562,1.131400499,0.551913357,0.620794882,1.230930383,0.142409808,0.477613918,1.054784401,0.325411891,0.794696455,1.231255253,0.246302814,0.234929631,1.076300797,0.432090123,0.794346072,0.143467279,0.313478481,0.752673233,-0.00147064,-0.130815105
30903,0.144439329,0.159445512,-0.077851823,0.605976661,-0.181870964,-1.289388935,0.589658969,0.392295213,0.452966148,0.497490729,0.383850469,0.458995418,0.006072746,0.056683532,0.63999828,0.294825166,0.146005468,0.506961842,0.327940098,0.371597286,0.729561197,0.290633661,0.480028243,0.619824186,-0.046110992,0.092613663,0.326635501,0.239689294,0.109551502,0.002378346,-0.853364,0.168144062,-0.003134791,-0.005600884
30904,0.250715728,0.278821294,0.058593996,0.166155771,0.255004151,-0.235831834,0.782832725,0.678950847,0.824100833,0.75532284,0.839643305,0.68718993,-0.295459078,-0.176773457,0.708606062,-0.048260942,0.051924597,0.590220872,-0.142698703,0.345296302,0.695723638,0.097690022,0.4566093,0.496160096,-0.295100689,-0.062295304,0.55577508,-0.076748411,0.136179632,-0.080070795,-0.2479302,-0.137245201,0.000778596,-0.001562326
30912,0.424540426,0.481150082,-0.103230773,-0.071087983,0.324877161,0.425772484,-1.023811095,-0.944949461,0.607133024,0.497011869,0.438305038,0.917913415,-0.281799502,-0.182250433,-0.240853666,-0.306926788,0.139586766,1.205404686,-0.362975203,-0.153256878,-0.112640952,-0.130992022,0.110981144,0.861210437,-0.56980464,-0.433097723,-0.19955251,-0.215271516,0.404976737,0.077653253,-0.156599138,-0.252127149,0.001320299,-0.01120988
30913,0.479332109,0.51168256,0.927659688,-0.20486093,0.846599731,0.378104092,0.328654502,0.10069523,1.326741749,0.885509856,1.468432232,0.934310773,-1.019826805,-0.407869583,1.135303093,1.686724446,0.083814683,1.043699793,-1.036835822,0.442948046,1.257185333,1.44831176,0.847800978,0.89665713,-1.107471565,-0.050684544,1.298231784,1.650207932,0.701665481,-0.685681946,-0.025855666,-0.500395896,0.001651559,-0.215519942
30914,0.341752958,0.353720242,0.934134804,-0.137748986,0.645270006,0.314917417,0.655878725,0.440631829,1.369053502,0.784546138,1.625668196,0.430403809,-1.200433429,-0.620423067,1.416412552,0.083616724,-0.275357213,0.356312694,-1.298313977,0.222339075,1.462296933,0.27763443,0.507065984,0.371963747,-1.023963542,-0.130836674,1.614814205,0.08775674,0.264665361,-0.673438314,0.142797392,-0.353095877,0.001826006,-0.115461824
30915,0.179921738,0.172989607,0.975615445,-0.372367231,0.574532607,0.261202527,0.95571904,0.558236581,1.138593206,0.565256844,1.405222888,0.147954242,-0.551395596,-0.564075251,0.762226774,1.315707454,-0.342166963,0.050952482,-0.667115677,0.170089785,0.805919026,1.111688778,0.378068628,0.079730865,-0.529145232,-0.117392516,0.908448722,1.268521514,0.108677835,-0.714339251,0.299750291,-0.336455579,0.001607997,-0.149815292
30916,0.555995189,0.588782148,1.082157038,0.039455304,0.662515997,0.24832078,1.062230141,0.578384636,0.698256163,0.389238914,0.97770724,0.172426165,-0.271741276,-0.466662653,0.852864058,2.350660303,-0.1930985,0.042954122,-0.239116767,0.183744858,0.871163371,1.881875633,0.369101803,0.012409005,-0.373699268,-0.071476593,0.977329178,2.273378802,0.254041121,-0.791206426,-0.057193115,-0.374099854,0.001459783,-0.207427397
30917,1.239302679,1.362551794,0.996961628,0.828327363,0.54896777,0.080305156,1.045673336,0.547203389,0.358343325,0.357438665,0.55386561,0.228465462,-0.05963137,-0.361958229,1.164458921,1.77824608,-0.248122478,0.099551067,0.119826725,0.327867458,1.133170046,1.550719491,0.402615505,0.051060492,-0.241062371,0.01704882,1.345103059,1.693148785,0.409802263,-0.719756985,-0.629950634,-0.271309149,0.000992527,-0.144894227
30918,1.314215847,1.443100956,0.990800277,1.080657549,0.687785419,0.51491816,0.762633302,0.440852881,-0.38647746,0.048929853,-0.140435893,-0.111575489,-0.177949915,-0.339999817,0.941152151,1.731479283,-0.179122909,-0.268938555,-0.013865621,0.281649351,0.867306462,1.500767801,0.369382756,-0.329006273,-0.27843889,0.140830549,1.232170598,1.649809111,0.651752578,-0.701082801,-0.692346185,-0.36677222,0.001821918,-0.119813951
30925,0.709004673,0.75062766,1.423771008,0.006661053,0.648635994,0.380772642,0.258557495,0.433033909,0.400028864,0.141032681,0.524405263,-0.338818476,0.546266198,-1.63444984,0.047972028,-1.024032986,-0.869850298,-0.218220298,-0.111418969,-2.528079567,0.155870704,-1.046618601,-1.877670189,-0.292379497,0.212517547,-1.978101994,0.128439692,-0.878794607,-1.037062417,-0.995850853,0.482998504,-0.431229869,0.001539305,0.178390902
30926,0.751045939,0.803771998,1.298926223,0.099294982,0.26861106,0.26963485,-1.208582667,-0.779604678,-0.005941606,0.06530077,-0.381350955,0.433021723,-0.012386829,-0.350117606,-0.360859194,-0.485553033,0.185891563,0.919735268,-0.363727643,-0.735471892,-0.258337844,-0.42949951,-0.06970796,0.854242257,-0.343965962,-0.776077073,-0.148111254,-0.368566144,0.460443885,-0.901642961,-0.035410755,-0.201220186,-0.000387522,0.067122757
30932,0.921787774,0.987515399,1.150391551,0.848233046,-0.026653067,-0.333988397,0.402514281,0.314698421,0.444450544,0.407869579,0.351332337,0.466767968,-0.510248014,-2.919578018,0.501472918,-0.585730401,-1.651899592,0.372228874,-0.983292234,-2.716026315,0.090732152,-0.408229319,-1.650518352,0.43985476,-0.666971864,-2.550995959,0.03181181,-0.349732569,-1.120473763,-0.788283582,-0.652941762,0.120666761,-2.18E-05,0.163154912
30933,0.811434786,0.874070478,1.165780569,0.290129914,-0.208409786,0.467506656,-0.584403927,0.242821531,-0.215642913,-0.232566971,-0.60930979,0.161867387,0.105559756,-1.225465646,0.249254112,-0.790306183,0.778730894,0.339947132,-0.624282787,-2.895730326,-0.006788011,-0.997160413,-1.28550422,0.300473234,-0.425840502,-2.104118498,0.002787613,-0.592278484,0.143796107,-0.722550737,-0.085962779,0.231880141,0.001063497,0.16046469
30935,0.774400541,0.838877122,0.775294405,0.358785783,0.764647636,0.382765689,-0.338623351,0.198539114,0.220494133,0.481789186,0.141860761,0.812389877,-0.215522877,-2.186126126,0.50626127,0.21291656,-0.266345376,1.195101927,-0.921503736,-3.008640441,0.648120738,-0.224700068,-1.623215724,0.887745879,-0.714674815,-2.602484191,0.352612728,0.334919477,-0.552321967,-0.51910031,-0.144087026,-0.436164934,0.001455844,0.108353109
31060,0.862571369,0.937563692,1.13189617,0.549928318,0.53232077,0.029091172,0.703845727,0.093488192,0.249551421,0.034626694,0.683254834,-1.099586657,0.646563667,0.438660819,-0.170656997,-0.318435525,0.270496,-1.257340572,0.982336946,0.95154601,-0.085236636,-0.078186692,1.102361161,-1.187203329,0.601570721,0.729626666,0.162990767,-0.339159004,0.978008872,-0.862337986,-0.31681455,-0.401348512,0.001084175,-0.014505347
31061,1.355454213,1.474848138,1.074007157,1.690435416,1.463446164,0.200721334,0.367602364,-0.070593028,-0.62395771,0.053109556,0.105829913,-0.680926007,0.358767475,0.043923465,0.434552883,-0.708126198,-0.412498211,-0.814666699,0.655740512,0.227168765,0.547868837,-0.279531556,-0.145932243,-0.890775803,0.22559196,0.250569195,0.945315198,-0.713766926,0.100087236,-0.849219006,-0.951386937,-1.027567014,0.001512018,0.09831067
31096,0.4970508,0.542030064,0.339343532,0.424509605,0.974614612,0.361806799,0.632977071,0.160899701,-0.14826829,-0.126323914,0.561067944,-0.973224497,0.748093338,-0.106119021,-0.306149388,0.480382545,-0.092849253,-1.169139892,0.759194803,-0.202208743,-0.274822861,0.379001015,-0.189623246,-1.214880936,0.446730104,-0.024199826,-0.047152879,0.476240346,0.038931124,-0.296130505,-0.053205201,-0.703807444,0.001715349,-0.000221561
31099,0.22645286,0.196053927,1.826132,0.681719562,1.340742681,0.49827102,0.008826078,-0.69086019,-1.460950898,-0.651648238,-1.095928394,0.318635727,0.154874167,-0.376036838,1.869895385,-0.017913492,0.152262624,0.228084429,0.559051538,-0.119128508,1.829723496,-0.218163341,0.080142675,0.247923748,1.083496869,-0.093621029,2.630438882,-0.204185698,-0.350269425,-1.342092822,0.273839054,-0.816555994,0.001816242,-0.049621849
31100,0.061370556,0.014503654,1.778969281,-0.050175599,1.18206906,0.444359325,0.782710378,0.090751957,-0.431443825,-0.3442952,-0.019302832,0.124801919,0.590346493,-0.175950926,1.616737661,0.301026626,0.020340389,-0.04211544,0.827040893,0.002715324,1.593809482,0.080821469,0.013160312,0.033175339,1.240600627,0.055742688,2.274561116,0.124333181,-0.460012295,-1.318754772,0.791206419,-0.73374346,0.001953378,-0.060338708
31101,0.082797382,0.082202519,0.284069827,0.110428004,0.664770762,0.398559005,0.333643906,-0.033788299,-0.334242729,-0.316012504,0.03563166,-0.065115209,0.467211856,0.262336173,1.112564629,0.044652553,0.498569779,-0.265699498,0.621677883,0.058529519,0.937372267,-0.021845251,0.078818051,-0.221853416,0.667737807,0.268451723,1.432497581,-0.037210905,0.027120829,-0.216320903,0.381137311,-0.389138495,0.00131909,-0.045486232
31102,-0.095540741,-0.112117617,0.266365745,-0.313136439,0.665257872,0.325532025,0.537297044,0.229851128,0.185792776,-0.198674131,0.579803832,-0.084462593,0.579596975,0.451777304,1.338512931,0.013928939,0.876648929,-0.302216547,0.729992399,-0.215951537,1.288902257,-0.206166797,-0.163967323,-0.342692004,0.731507859,0.131684593,1.492372029,-0.090394331,-0.085599892,-0.200580958,0.674883066,-0.376974307,0.001267867,-0.08896868
31151,-2.299215089,-2.51974079,-1.802479618,-1.481417845,-0.933313775,-0.457451584,0.662630071,0.52652545,1.164127177,0.011705518,1.595838687,-1.067779022,-1.594992061,-0.406668218,0.032995254,0.27696241,-0.793545002,-1.4389968,-1.778233532,0.031557248,0.128190766,0.119244781,-0.343505693,-1.099940673,-1.030405164,0.361815286,-0.400112539,0.282051681,-1.01149485,1.32156283,0.788956457,0.668464096,-0.00094829,-0.146755949
31180,0.282912699,0.323984001,-0.187293929,0.273149693,-0.062658798,0.335488197,0.837698567,0.366204893,-0.732319815,-0.874395415,-0.484070769,-0.344229869,0.799574584,0.46780259,2.609142709,0.26786035,0.932778375,-0.80903313,1.210230097,-0.042466876,2.398032433,-0.038771054,-0.040383833,-0.724646402,1.27780193,0.512898433,2.867796225,0.035072522,0.176282901,0.210965076,0.466597464,0.273180091,0.00101973,-0.147267829
31181,0.214312616,0.235213797,0.070740311,0.437870468,0.229558719,0.388077787,0.833568101,0.443730632,-0.520662657,-0.229530679,-0.392199239,0.513797765,-0.067794492,-0.332570919,3.060773869,0.395769067,-0.040558,0.270017197,0.475482267,0.068093857,3.136107637,0.161202532,-0.0114382,0.171287782,0.853355762,0.349955203,3.407648271,0.101036875,-0.002349644,-0.003812811,0.234029088,0.095696289,0.001885582,-0.113863765
31241,0.290501419,0.319411046,0.210100373,-0.033959044,0.000713548,0.23605518,0.464083637,0.434759195,0.655663161,0.391441918,0.64062473,0.271551076,-0.591019968,-0.116185286,1.172078872,-0.169519951,-0.056832039,0.222996452,-0.51983548,0.454716749,1.228829597,-0.002771507,0.491658795,0.223482366,-0.370538164,0.264847666,1.319134905,-0.225048137,0.396626729,-0.126792067,0.110305301,0.0933457,0.001182057,-0.053431307
31246,-0.028358176,-0.028643349,-0.340969258,0.968235862,-0.104751487,-1.874834341,-0.199807831,-0.836663557,0.360173742,0.42402774,0.423953378,0.485450657,-0.278001104,0.083708514,0.248142531,-0.473299942,-0.302853244,0.563037807,0.285404987,0.532662672,0.447121032,-0.197493217,0.194989035,0.663936857,-0.176249243,0.092908717,-0.099346165,-0.449907921,-0.476083694,0.156096456,-1.318724905,0.057744523,-0.004779864,-0.013556224
31247,-0.000136083,0.012357159,-0.365030324,0.298439932,-0.113645676,-1.1975732,-0.171821621,-0.380849626,0.545203364,0.505112961,0.410472065,0.722894867,-0.422129381,0.140931907,0.594562899,-0.555398744,0.00198567,0.81060213,-0.105920315,0.532826863,0.617851759,-0.309210578,0.423254282,0.944362951,-0.301871771,0.146517168,0.261816944,-0.53357866,-0.063524331,0.212090547,-0.534290493,0.098199468,-0.004248448,-0.028225572
31248,0.03307463,0.038223263,0.039643067,-0.238692703,0.308454147,0.317318031,0.351736708,0.250295371,0.49863625,0.372907202,0.525611352,0.555088893,-0.065148269,0.028795951,0.680944759,0.737280003,0.158059885,0.515763868,0.123079926,0.33996802,0.763437288,0.576913996,0.397279079,0.328797171,0.050312896,0.237786737,0.71825455,0.630888984,0.431382,-0.044069986,0.191072528,-0.16365188,0.001598288,-0.08358466
31249,0.24562969,0.270512009,0.049287979,0.051137678,0.360324056,0.170776428,0.151698537,0.262336121,0.564022931,0.754304228,0.353873489,1.517293965,-0.635664967,-0.057305624,0.924604813,0.859235737,-0.132948552,1.620622994,-0.480891528,0.438401408,1.024567528,0.801437174,0.195896443,1.315702624,-0.592456212,0.036110127,0.870917209,0.781661647,0.019765037,-0.056374745,-0.25743882,-0.201076394,0.001257916,-0.0711432
31251,0.021672562,0.048464088,-0.584513299,-0.197420648,-0.973911567,-1.803906578,-0.889206796,-1.076942561,0.046240701,-0.254022541,-0.467863451,-0.082780108,0.003150088,0.277489183,0.158337251,0.414743619,-0.00612922,0.1189112,0.359870618,0.519594904,0.092628275,0.20568971,0.569793938,0.644152623,0.120424528,0.403578608,-0.456802136,0.413567639,0.379949416,0.43510206,-0.115131238,0.741119774,-0.010265986,-0.181830922
31252,-0.029314797,-0.008011255,-0.688180905,-0.160787922,-0.407793137,0.033998276,-0.279175637,0.073237058,0.35316533,0.175287877,0.276528422,-0.367241814,-0.458861586,0.338022054,-0.417164051,-0.177951252,-0.121999651,-0.289434787,-0.540990891,0.465857183,-0.307326147,0.006445288,0.253968074,-0.270591195,-0.608477033,0.506685205,-0.523795312,-0.137443743,0.49564965,0.518052706,-0.083663787,0.260895037,-0.000585562,-0.006444282
31253,-0.122853539,-0.134528454,-0.693986989,2.204212362,-0.589612332,-3.814244572,1.110183438,0.531354233,0.698368759,0.974563846,0.968945657,-0.100718844,-0.29218362,0.151122413,-0.470724657,-0.17905425,-0.273062018,-0.135236169,0.39832792,0.523616188,-0.1869771,0.169696396,0.208307008,0.193592194,-0.681665818,-0.016302396,-1.479792401,-0.07664088,-0.862908193,0.322087923,-3.102298704,0.320527239,-0.00805947,0.12907361
31254,-0.261282521,-0.271546794,-0.645012903,-0.001113105,0.172108912,-0.261312971,0.638377214,0.515384409,0.578891634,0.521824004,0.81053984,0.029473029,-0.215946439,0.11443158,-0.098013178,-0.155155125,-0.115842154,-0.145256184,-0.06098717,0.449232309,-0.07048207,0.021461362,0.174011391,-0.199183271,-0.245034175,0.26928922,-0.324667856,-0.155294627,-0.104526279,0.408981792,-0.186209937,-0.150308938,0.00032739,0.01279805
31255,-0.074355811,-0.069319432,-0.398586312,-0.142725107,-0.244412514,-0.96602397,0.105696117,0.053231617,0.357269793,0.185054556,0.221600224,0.103250283,0.580020992,0.543044989,0.077516376,0.154380237,-0.229495812,0.235841513,0.830352002,0.458786693,0.277371389,0.105808805,-0.035527169,0.325429164,0.536218984,0.463963925,-0.16509146,0.091851874,-0.158116554,0.247182404,-0.028077606,0.154847348,-0.004108983,-0.022848487
31256,0.018742859,0.026823584,-0.438107132,1.128935483,-0.07804613,-4.603259088,-0.277259002,-0.452726318,0.904807202,1.056433227,0.564331434,1.44820595,-0.324642021,0.190157826,1.136462398,0.551841029,0.053577553,1.98113483,0.281212548,0.463112316,1.253899172,0.382702655,0.523339987,2.806450849,-0.540916179,-0.178840223,-0.164335344,0.60780677,-0.524084076,0.131524387,-1.758745092,0.121423982,-0.018587076,-0.114367196
31257,-0.027615753,-0.025881151,-0.41204082,0.881524612,-0.200279502,-2.640134338,0.526037192,0.230821725,0.970932691,0.860577276,0.96760929,0.508092893,-0.150681982,0.052607219,0.22631459,0.033574557,-0.042075916,0.6280594,0.181157138,0.302083455,0.349840221,0.132341567,0.258853591,0.95044641,-0.461707219,-0.146512879,-0.533990932,0.092436086,-0.448726853,0.175606595,-1.446876455,0.133773505,-0.007835379,0.00698958
